customer_id,transaction_amount,transaction_date
ACC475,91,2017-05-03 07:52:19
ACC157,32,2017-03-07 05:32:51
ACC283,26,2017-03-11 08:46:42
ACC181,24,2017-04-08 23:46:38
ACC335,64,2017-05-29 04:06:33
ACC396,36,2017-03-21 01:16:39
ACC104,2,2017-03-18 10:34:55
ACC150,84,2017-01-02 03:11:32
ACC299,5,2017-03-20 22:38:58
ACC417,90,2017-05-15 12:13:35
ACC178,75,2017-02-13 05:45:53
ACC372,21,2017-05-05 17:27:32
ACC437,40,2017-03-26 07:37:48
ACC244,12,2017-01-16 03:38:10
ACC100,31,2017-05-20 17:55:47
ACC187,11,2017-04-08 15:12:10
ACC346,57,2017-03-01 14:14:49
ACC288,59,2017-01-19 04:28:26
ACC232,8,2017-02-26 07:06:13
ACC121,32,2017-02-13 23:07:22
ACC352,83,2017-03-23 18:09:42
ACC331,6,2017-04-01 12:05:15
ACC117,2,2017-01-27 08:51:36
ACC108,19,2017-05-17 17:56:14
ACC349,30,2017-01-26 16:51:17
ACC463,94,2017-03-10 14:23:30
ACC170,70,2017-04-28 01:26:26
ACC142,85,2017-05-17 03:27:09
ACC210,82,2017-03-11 22:10:53
ACC301,64,2017-04-03 17:09:17
ACC237,10,2017-03-14 04:33:00
ACC433,88,2017-03-14 01:55:22
ACC366,93,2017-03-17 22:40:26
ACC223,98,2017-03-24 17:27:30
ACC496,26,2017-03-07 07:46:25
ACC324,15,2017-04-12 06:52:37
ACC262,55,2017-01-04 06:56:37
ACC160,54,2017-02-02 02:27:45
ACC451,92,2017-05-02 06:40:59
ACC460,23,2017-04-10 10:50:42
ACC496,16,2017-03-01 21:58:39
ACC255,76,2017-02-16 16:01:59
ACC363,70,2017-02-13 18:34:32
ACC167,99,2017-04-04 18:41:44
ACC320,63,2017-05-05 12:46:32
ACC163,35,2017-02-14 19:01:12
ACC477,31,2017-01-07 16:37:00
ACC216,15,2017-04-14 08:30:52
ACC416,33,2017-04-21 17:28:20
ACC175,20,2017-03-10 11:30:01
ACC181,50,2017-04-04 12:20:07
ACC133,76,2017-01-01 20:06:46
ACC242,80,2017-05-15 05:19:46
ACC155,95,2017-01-19 17:33:20
ACC212,80,2017-03-09 02:26:29
ACC145,40,2017-03-25 12:31:19
ACC303,61,2017-01-25 14:24:45
ACC242,3,2017-04-08 03:11:23
ACC454,72,2017-01-14 01:52:21
ACC391,48,2017-01-26 04:00:24
ACC134,76,2017-02-15 09:52:04
ACC292,17,2017-02-03 11:24:33
ACC239,18,2017-04-01 12:56:14
ACC328,60,2017-04-21 19:50:53
ACC135,2,2017-02-25 22:55:57
ACC342,27,2017-04-12 21:01:06
ACC270,5,2017-01-08 14:20:55
ACC359,47,2017-01-28 21:00:38
ACC237,79,2017-05-21 01:48:55
ACC136,38,2017-05-18 08:25:01
ACC280,13,2017-02-17 05:52:58
ACC268,76,2017-04-04 02:40:12
ACC180,20,2017-02-02 23:02:43
ACC202,58,2017-01-30 10:54:56
ACC486,10,2017-01-29 22:15:40
ACC467,91,2017-04-13 14:50:48
ACC351,74,2017-05-02 20:31:11
ACC105,75,2017-02-21 08:05:04
ACC280,64,2017-01-10 07:24:02
ACC150,72,2017-01-12 08:12:18
ACC457,95,2017-04-26 05:31:09
ACC281,71,2017-04-10 15:58:08
ACC262,7,2017-01-19 16:11:31
ACC252,36,2017-05-16 18:19:15
ACC222,82,2017-01-08 07:04:40
ACC369,7,2017-05-30 03:52:21
ACC362,12,2017-02-11 00:50:16
ACC258,18,2017-01-27 03:44:52
ACC287,85,2017-02-13 00:55:57
ACC320,82,2017-05-21 21:40:30
ACC456,55,2017-01-11 07:31:26
ACC283,33,2017-02-26 05:45:36
ACC158,76,2017-01-22 08:49:42
ACC283,90,2017-05-27 04:27:15
ACC404,1,2017-03-14 06:17:19
ACC223,92,2017-03-17 18:23:34
ACC431,86,2017-01-30 04:50:53
ACC166,24,2017-01-06 18:03:51
ACC497,33,2017-02-14 17:07:59
ACC262,32,2017-05-16 19:43:05
ACC284,15,2017-02-23 04:02:36
ACC448,5,2017-02-22 12:35:30
ACC182,15,2017-03-19 15:28:50
ACC486,9,2017-02-23 01:28:22
ACC179,24,2017-05-21 13:47:05
ACC479,41,2017-01-22 13:31:17
ACC101,91,2017-01-28 16:01:43
ACC135,18,2017-02-14 04:55:28
ACC117,26,2017-03-30 01:53:40
ACC397,81,2017-02-28 21:03:56
ACC432,64,2017-03-10 16:46:04
ACC135,53,2017-03-28 04:23:17
ACC203,10,2017-02-12 15:35:02
ACC123,52,2017-03-01 23:08:34
ACC488,4,2017-05-22 04:24:37
ACC319,33,2017-05-27 09:54:55
ACC279,13,2017-04-17 09:58:32
ACC106,37,2017-04-28 20:58:16
ACC136,19,2017-05-18 03:50:02
ACC311,1,2017-01-29 10:06:20
ACC309,81,2017-05-01 15:44:02
ACC392,8,2017-04-24 04:05:44
ACC300,83,2017-04-23 00:42:52
ACC225,81,2017-05-15 22:41:46
ACC115,56,2017-01-21 08:37:04
ACC436,54,2017-01-03 14:15:44
ACC378,81,2017-04-04 17:34:38
ACC463,77,2017-03-13 04:05:58
ACC483,43,2017-03-12 22:19:01
ACC480,87,2017-01-29 14:27:47
ACC413,71,2017-05-04 18:41:00
ACC286,35,2017-01-22 03:29:08
ACC139,75,2017-03-04 15:28:45
ACC106,7,2017-04-04 19:32:26
ACC110,8,2017-04-15 08:48:50
ACC410,99,2017-05-02 06:25:24
ACC430,19,2017-01-15 16:32:44
ACC313,56,2017-01-19 07:41:18
ACC107,13,2017-04-01 05:42:11
ACC374,30,2017-03-22 15:16:50
ACC283,30,2017-04-26 18:08:13
ACC478,19,2017-03-11 13:59:48
ACC132,44,2017-04-18 23:32:47
ACC482,19,2017-02-26 02:01:48
ACC122,96,2017-05-15 18:22:31
ACC123,22,2017-01-29 12:06:29
ACC412,69,2017-03-28 00:51:20
ACC383,48,2017-04-09 21:36:01
ACC260,36,2017-02-20 20:28:48
ACC135,88,2017-01-22 07:15:52
ACC314,8,2017-03-25 03:07:05
ACC115,35,2017-02-18 18:17:31
ACC282,49,2017-03-28 18:28:07
ACC328,27,2017-01-11 18:54:35
ACC427,46,2017-04-27 02:09:14
ACC313,38,2017-04-15 15:23:51
ACC206,86,2017-02-01 00:48:26
ACC212,97,2017-05-19 04:05:50
ACC139,15,2017-02-25 07:07:29
ACC245,91,2017-01-15 21:44:20
ACC323,64,2017-03-21 14:51:55
ACC336,48,2017-05-02 23:06:30
ACC477,19,2017-03-24 17:26:31
ACC470,17,2017-03-07 02:13:41
ACC461,14,2017-01-05 21:35:33
ACC474,10,2017-03-03 01:56:45
ACC367,35,2017-01-13 01:56:34
ACC111,82,2017-02-20 14:15:11
ACC336,7,2017-02-06 04:22:19
ACC130,38,2017-03-17 02:39:49
ACC145,81,2017-04-05 17:21:38
ACC271,82,2017-03-28 18:15:22
ACC488,83,2017-02-21 10:03:38
ACC248,90,2017-05-02 22:19:07
ACC112,72,2017-05-24 08:52:41
ACC379,63,2017-05-08 21:48:33
ACC404,30,2017-02-09 02:44:53
ACC360,7,2017-03-20 21:22:05
ACC283,38,2017-02-14 05:10:00
ACC173,93,2017-04-30 14:43:17
ACC252,40,2017-03-25 07:26:09
ACC330,99,2017-05-28 18:15:44
ACC281,71,2017-04-12 07:14:26
ACC489,6,2017-05-24 02:36:27
ACC479,78,2017-03-07 03:32:58
ACC348,76,2017-03-21 15:30:18
ACC430,95,2017-02-10 05:42:02
ACC135,72,2017-05-30 22:49:41
ACC223,67,2017-04-07 19:49:30
ACC305,82,2017-04-27 23:01:28
ACC337,14,2017-03-05 18:50:02
ACC361,71,2017-01-28 17:26:43
ACC257,12,2017-03-14 19:28:35
ACC258,1,2017-02-03 17:06:14
ACC494,73,2017-04-12 20:38:01
ACC161,80,2017-02-07 19:05:53
ACC228,21,2017-01-08 08:05:49
ACC217,95,2017-03-04 17:27:39
ACC477,92,2017-01-20 19:43:25
ACC325,77,2017-01-10 17:41:35
ACC340,15,2017-03-10 22:19:34
ACC130,62,2017-01-16 09:40:26
ACC320,35,2017-05-25 01:00:02
ACC166,1,2017-05-03 13:28:03
ACC150,76,2017-01-13 15:13:21
ACC350,49,2017-05-23 23:20:10
ACC272,77,2017-05-18 14:36:44
ACC133,85,2017-01-28 11:55:17
ACC329,80,2017-05-31 13:59:29
ACC249,50,2017-05-17 03:57:53
ACC289,70,2017-03-14 12:28:09
ACC418,87,2017-05-06 15:56:57
ACC449,6,2017-03-14 06:51:25
ACC367,67,2017-03-03 04:35:25
ACC355,77,2017-04-26 14:57:08
ACC410,92,2017-01-10 19:13:42
ACC495,18,2017-02-06 11:03:51
ACC135,47,2017-02-28 09:34:03
ACC297,30,2017-05-29 02:09:55
ACC323,68,2017-05-29 03:48:00
ACC469,66,2017-01-05 00:02:04
ACC404,18,2017-05-18 13:33:15
ACC167,16,2017-05-02 08:11:04
ACC274,79,2017-02-24 13:24:04
ACC124,60,2017-02-13 10:39:02
ACC191,82,2017-02-23 22:13:59
ACC247,30,2017-02-04 13:31:51
ACC475,69,2017-04-06 19:37:53
ACC228,62,2017-02-10 20:35:35
ACC148,57,2017-04-07 10:13:26
ACC103,32,2017-01-24 17:02:26
ACC357,52,2017-04-04 01:57:38
ACC460,92,2017-04-05 07:26:38
ACC485,10,2017-05-17 22:36:38
ACC423,33,2017-03-14 05:14:47
ACC382,96,2017-02-15 08:01:30
ACC296,85,2017-03-02 00:55:58
ACC428,24,2017-02-13 17:40:40
ACC370,31,2017-02-25 01:32:50
ACC136,6,2017-01-10 19:35:45
ACC350,56,2017-02-04 04:54:23
ACC285,60,2017-05-09 19:05:30
ACC430,84,2017-01-15 05:17:22
ACC259,99,2017-05-29 01:36:12
ACC152,63,2017-03-10 19:06:57
ACC391,48,2017-05-21 10:23:17
ACC361,58,2017-05-28 08:28:25
ACC367,34,2017-01-10 05:18:05
ACC329,41,2017-01-13 20:26:19
ACC477,84,2017-05-12 16:33:37
ACC171,76,2017-04-21 14:15:14
ACC197,35,2017-02-24 06:07:51
ACC100,74,2017-04-26 10:03:38
ACC458,5,2017-01-20 05:34:30
ACC226,20,2017-03-26 22:38:02
ACC157,75,2017-05-12 02:03:01
ACC282,61,2017-03-27 11:17:18
ACC159,62,2017-02-22 11:41:47
ACC244,56,2017-03-12 10:14:11
ACC452,49,2017-01-02 17:33:34
ACC401,28,2017-02-11 01:17:20
ACC185,88,2017-02-06 04:34:52
ACC123,23,2017-05-12 14:20:35
ACC295,27,2017-05-16 15:42:48
ACC184,75,2017-02-18 05:23:08
ACC124,91,2017-01-27 12:37:44
ACC310,9,2017-03-17 20:08:20
ACC179,72,2017-04-18 23:38:21
ACC474,25,2017-04-24 15:27:49
ACC496,65,2017-01-08 11:01:16
ACC158,10,2017-01-01 04:15:10
ACC151,55,2017-04-11 23:41:59
ACC299,46,2017-05-11 06:54:19
ACC338,76,2017-03-25 00:43:48
ACC470,85,2017-03-08 11:43:17
ACC319,40,2017-01-06 06:46:02
ACC100,79,2017-02-10 23:02:57
ACC380,21,2017-01-19 21:06:05
ACC247,67,2017-04-23 10:25:25
ACC224,95,2017-03-05 23:41:33
ACC205,23,2017-05-09 07:05:55
ACC342,28,2017-01-21 23:41:51
ACC186,27,2017-02-12 00:26:21
ACC220,46,2017-04-01 21:40:04
ACC136,3,2017-03-01 10:34:52
ACC350,21,2017-02-26 03:04:31
ACC401,11,2017-04-19 17:23:11
ACC255,56,2017-05-31 17:37:18
ACC381,21,2017-02-10 09:45:24
ACC253,69,2017-02-13 17:47:06
ACC497,24,2017-05-23 09:00:50
ACC168,44,2017-03-28 02:20:41
ACC200,71,2017-04-23 01:08:16
ACC347,12,2017-02-12 19:57:01
ACC249,78,2017-03-11 01:05:42
ACC144,43,2017-05-04 10:02:21
ACC187,70,2017-04-20 01:53:20
ACC177,51,2017-01-12 08:57:54
ACC114,33,2017-01-14 04:11:01
ACC112,12,2017-03-27 23:36:24
ACC268,53,2017-03-12 02:01:16
ACC132,24,2017-02-19 02:05:46
ACC407,49,2017-04-19 16:00:45
ACC485,57,2017-02-05 16:16:58
ACC159,45,2017-04-22 13:29:35
ACC410,81,2017-05-28 09:15:50
ACC445,43,2017-05-12 10:12:53
ACC342,35,2017-01-21 06:01:09
ACC150,73,2017-03-04 20:44:49
ACC381,72,2017-01-05 11:04:04
ACC478,96,2017-03-05 07:35:20
ACC311,81,2017-01-02 09:21:30
ACC314,5,2017-03-12 18:19:56
ACC269,28,2017-04-22 14:12:16
ACC251,27,2017-01-10 03:59:35
ACC246,90,2017-02-26 03:28:15
ACC191,59,2017-04-11 16:48:59
ACC417,77,2017-03-26 01:13:42
ACC322,27,2017-03-08 02:45:31
ACC311,2,2017-03-07 14:38:21
ACC195,41,2017-03-25 04:57:53
ACC472,68,2017-04-24 01:44:12
ACC492,46,2017-04-08 20:29:57
ACC378,47,2017-01-05 17:50:38
ACC248,3,2017-03-15 20:23:10
ACC492,74,2017-03-22 19:58:15
ACC296,82,2017-04-19 22:50:32
ACC104,49,2017-01-12 06:06:19
ACC182,50,2017-01-10 08:54:46
ACC254,66,2017-04-22 06:46:11
ACC325,55,2017-03-31 06:08:23
ACC289,44,2017-05-26 18:53:16
ACC260,48,2017-03-08 01:06:59
ACC475,9,2017-05-18 06:55:33
ACC244,57,2017-02-16 14:16:15
ACC247,17,2017-04-30 18:57:40
ACC234,53,2017-05-02 12:25:09
ACC316,97,2017-02-03 13:50:46
ACC410,16,2017-02-17 23:21:09
ACC264,13,2017-03-15 05:01:42
ACC391,78,2017-01-01 01:27:19
ACC150,33,2017-04-30 14:04:20
ACC336,40,2017-05-29 20:13:35
ACC143,53,2017-01-11 08:09:32
ACC457,81,2017-03-21 19:54:46
ACC323,43,2017-01-19 17:49:09
ACC149,60,2017-04-06 06:55:55
ACC241,46,2017-03-25 14:31:27
ACC128,77,2017-05-30 14:47:37
ACC455,77,2017-01-25 19:17:11
ACC411,59,2017-02-05 16:01:24
ACC473,4,2017-05-12 21:18:20
ACC225,44,2017-03-22 04:49:36
ACC487,50,2017-01-19 19:27:06
ACC130,22,2017-05-12 02:38:29
ACC139,32,2017-05-18 03:10:21
ACC314,75,2017-04-14 07:31:26
ACC157,95,2017-02-02 03:18:25
ACC343,58,2017-01-29 02:38:02
ACC370,20,2017-02-16 05:28:05
ACC383,73,2017-02-10 04:39:32
ACC431,96,2017-05-31 19:17:31
ACC284,16,2017-04-21 08:07:35
ACC487,37,2017-02-15 08:41:01
ACC297,11,2017-02-02 05:57:20
ACC384,88,2017-05-15 22:13:54
ACC265,5,2017-02-27 05:44:01
ACC242,79,2017-01-09 04:56:23
ACC297,46,2017-01-12 13:02:54
ACC245,11,2017-04-11 15:20:42
ACC277,40,2017-01-27 13:11:16
ACC256,15,2017-04-18 12:43:48
ACC445,50,2017-04-10 00:33:15
ACC457,70,2017-03-14 05:25:27
ACC146,42,2017-05-17 23:50:57
ACC194,37,2017-03-26 10:56:24
ACC133,93,2017-05-14 17:52:03
ACC277,80,2017-01-14 13:33:56
ACC321,79,2017-04-29 02:04:16
ACC275,15,2017-03-27 10:50:48
ACC137,24,2017-01-13 09:10:07
ACC189,50,2017-01-23 14:05:33
ACC351,82,2017-04-10 10:32:31
ACC192,75,2017-05-30 08:48:42
ACC480,72,2017-04-06 21:05:11
ACC473,82,2017-02-28 16:53:51
ACC199,43,2017-03-25 14:19:05
ACC363,41,2017-04-10 23:03:44
ACC210,11,2017-05-24 15:30:33
ACC166,86,2017-02-13 04:34:01
ACC340,51,2017-02-25 01:16:16
ACC297,50,2017-05-22 10:47:16
ACC217,39,2017-03-06 01:14:42
ACC439,91,2017-01-20 14:24:19
ACC288,73,2017-03-21 16:03:37
ACC274,13,2017-02-16 04:33:05
ACC482,57,2017-05-28 18:55:40
ACC271,83,2017-03-09 10:35:48
ACC378,37,2017-04-08 07:28:59
ACC426,12,2017-02-02 07:56:27
ACC286,34,2017-01-05 01:17:37
ACC303,23,2017-03-21 13:16:19
ACC173,82,2017-02-21 00:01:15
ACC200,91,2017-05-03 01:13:44
ACC342,93,2017-03-04 07:46:10
ACC414,90,2017-01-14 08:30:23
ACC276,61,2017-02-26 21:30:50
ACC181,91,2017-02-25 01:27:19
ACC329,72,2017-01-08 06:58:01
ACC260,93,2017-05-28 22:08:52
ACC249,8,2017-01-28 21:48:25
ACC296,48,2017-03-18 08:27:18
ACC248,86,2017-02-16 15:14:35
ACC309,48,2017-01-26 02:31:32
ACC272,2,2017-01-24 13:29:13
ACC400,9,2017-03-22 07:21:39
ACC368,86,2017-03-23 18:51:15
ACC495,48,2017-02-14 14:24:58
ACC124,8,2017-02-05 10:00:40
ACC191,70,2017-05-31 17:27:03
ACC350,35,2017-01-16 22:42:37
ACC265,60,2017-03-16 16:52:02
ACC136,85,2017-01-29 01:13:38
ACC291,30,2017-01-12 07:45:27
ACC328,73,2017-02-20 12:58:14
ACC295,49,2017-05-19 15:03:54
ACC404,30,2017-03-15 00:20:40
ACC327,29,2017-05-10 12:27:11
ACC105,10,2017-05-14 22:40:56
ACC400,8,2017-01-23 16:36:01
ACC223,38,2017-04-09 22:31:21
ACC259,8,2017-05-19 20:02:13
ACC281,65,2017-03-29 07:48:37
ACC264,79,2017-03-26 05:41:37
ACC416,27,2017-01-08 19:21:45
ACC337,1,2017-02-10 20:54:50
ACC459,44,2017-03-02 08:08:18
ACC183,76,2017-01-16 00:16:24
ACC263,68,2017-02-25 09:27:47
ACC130,94,2017-01-08 21:18:25
ACC425,97,2017-01-01 11:15:06
ACC362,4,2017-01-27 04:43:07
ACC143,98,2017-01-18 16:30:47
ACC347,79,2017-04-25 14:36:45
ACC244,80,2017-03-23 07:19:59
ACC185,63,2017-01-02 16:00:56
ACC209,82,2017-02-15 18:01:17
ACC169,95,2017-03-31 15:55:40
ACC457,85,2017-01-27 22:54:08
ACC473,18,2017-05-29 13:03:24
ACC409,22,2017-02-25 17:53:07
ACC367,94,2017-04-01 00:21:44
ACC390,86,2017-05-30 00:15:59
ACC169,36,2017-05-14 13:41:40
ACC127,22,2017-04-01 14:29:19
ACC300,80,2017-05-04 14:20:16
ACC435,12,2017-01-07 14:23:48
ACC354,3,2017-03-16 20:24:57
ACC118,13,2017-03-23 03:10:02
ACC469,58,2017-02-18 23:27:59
ACC293,84,2017-04-13 14:35:25
ACC351,95,2017-02-18 01:52:46
ACC230,45,2017-05-03 03:27:31
ACC215,81,2017-01-19 11:22:18
ACC330,40,2017-03-14 21:27:24
ACC153,98,2017-05-11 12:16:03
ACC133,86,2017-02-14 12:06:20
ACC106,84,2017-04-03 02:17:28
ACC187,45,2017-03-14 15:05:01
ACC442,24,2017-04-27 23:38:02
ACC433,60,2017-04-08 09:27:01
ACC137,88,2017-05-21 03:59:52
ACC492,15,2017-05-05 10:37:13
ACC412,78,2017-04-21 03:21:42
ACC149,69,2017-03-23 00:33:48
ACC352,45,2017-03-14 08:50:47
ACC114,35,2017-02-17 17:50:11
ACC279,11,2017-01-19 21:18:06
ACC224,51,2017-02-12 09:14:56
ACC443,21,2017-05-30 01:51:55
ACC158,69,2017-04-01 04:47:06
ACC475,92,2017-04-28 02:31:06
ACC372,38,2017-04-13 10:16:51
ACC479,87,2017-03-22 21:31:28
ACC388,5,2017-05-05 15:48:08
ACC294,24,2017-04-24 03:05:19
ACC289,10,2017-03-25 21:07:18
ACC437,79,2017-02-18 15:19:31
ACC275,8,2017-02-20 14:19:58
ACC264,53,2017-05-09 09:36:04
ACC369,95,2017-05-29 19:17:30
ACC453,29,2017-05-16 14:38:48
ACC267,49,2017-02-03 03:27:02
ACC232,49,2017-05-30 02:53:52
ACC123,42,2017-03-21 05:32:35
ACC341,38,2017-02-13 06:12:41
ACC496,99,2017-02-02 18:36:30
ACC233,45,2017-04-26 13:04:50
ACC134,23,2017-03-28 13:52:54
ACC403,27,2017-01-27 20:55:57
ACC212,81,2017-01-31 05:51:26
ACC265,58,2017-04-30 17:58:32
ACC439,68,2017-02-25 01:55:18
ACC266,58,2017-03-20 03:33:43
ACC119,74,2017-02-19 21:23:18
ACC379,8,2017-02-27 00:37:39
ACC211,49,2017-05-01 21:20:52
ACC443,33,2017-01-14 10:48:29
ACC405,39,2017-02-14 11:19:58
ACC478,34,2017-03-07 00:13:01
ACC212,21,2017-04-10 14:06:08
ACC479,30,2017-03-17 20:50:15
ACC383,93,2017-03-21 11:27:59
ACC423,67,2017-05-21 05:41:45
ACC288,91,2017-05-11 03:39:20
ACC271,56,2017-02-22 02:56:55
ACC104,11,2017-04-05 19:56:52
ACC183,66,2017-01-28 10:02:13
ACC420,23,2017-01-21 23:34:51
ACC184,56,2017-05-02 18:14:42
ACC185,73,2017-03-29 11:07:42
ACC349,99,2017-04-05 12:22:27
ACC228,31,2017-04-08 07:20:00
ACC425,22,2017-02-14 04:31:38
ACC297,92,2017-04-20 01:37:34
ACC279,16,2017-01-29 04:51:21
ACC241,58,2017-01-08 18:29:14
ACC184,85,2017-04-19 15:10:59
ACC450,96,2017-04-22 00:12:45
ACC383,9,2017-03-28 00:33:17
ACC493,1,2017-01-09 11:42:41
ACC491,61,2017-04-13 10:04:21
ACC415,49,2017-05-28 14:51:47
ACC161,80,2017-02-06 09:10:21
ACC298,37,2017-04-18 14:09:23
ACC379,29,2017-03-23 00:34:14
ACC301,58,2017-02-16 16:43:49
ACC386,25,2017-04-01 03:00:30
ACC211,44,2017-03-04 06:08:59
ACC356,35,2017-02-16 05:05:23
ACC300,33,2017-01-24 18:00:20
ACC427,81,2017-03-19 12:54:08
ACC377,82,2017-03-17 00:33:40
ACC333,96,2017-04-10 07:09:32
ACC283,12,2017-04-16 14:19:55
ACC425,63,2017-04-13 23:04:48
ACC430,67,2017-01-15 05:29:31
ACC166,68,2017-03-29 04:46:10
ACC412,29,2017-02-22 23:38:19
ACC384,7,2017-01-28 23:34:08
ACC108,22,2017-02-05 06:13:51
ACC429,63,2017-02-18 00:55:39
ACC194,16,2017-05-18 04:32:32
ACC418,63,2017-03-05 04:29:45
ACC237,16,2017-01-22 16:26:39
ACC443,94,2017-04-27 09:29:12
ACC319,66,2017-05-26 19:05:11
ACC417,72,2017-01-06 20:50:11
ACC295,9,2017-05-03 02:58:13
ACC235,50,2017-01-25 22:39:04
ACC345,5,2017-01-30 20:42:20
ACC484,49,2017-05-18 23:23:07
ACC305,35,2017-02-07 16:01:54
ACC232,95,2017-05-07 18:18:07
ACC211,53,2017-01-20 11:57:37
ACC136,73,2017-01-16 05:57:28
ACC251,56,2017-05-02 01:15:36
ACC197,80,2017-03-30 03:50:41
ACC405,81,2017-01-12 17:54:44
ACC124,96,2017-05-25 11:20:28
ACC191,94,2017-04-08 16:56:29
ACC467,19,2017-04-01 01:39:23
ACC384,64,2017-03-06 01:33:37
ACC392,98,2017-03-15 18:47:09
ACC258,24,2017-02-02 08:05:57
ACC450,94,2017-05-09 15:44:10
ACC458,59,2017-02-01 16:10:30
ACC379,90,2017-05-05 05:02:56
ACC249,85,2017-01-01 23:06:47
ACC498,50,2017-03-26 12:22:14
ACC174,40,2017-05-21 16:36:49
ACC473,56,2017-01-23 09:15:45
ACC259,76,2017-01-01 17:14:30
ACC480,78,2017-05-07 18:48:01
ACC437,4,2017-01-21 19:14:42
ACC367,69,2017-01-23 04:03:11
ACC305,83,2017-02-23 21:00:18
ACC413,5,2017-03-19 14:17:49
ACC365,85,2017-04-25 13:55:23
ACC385,24,2017-04-10 20:38:49
ACC405,46,2017-01-14 08:08:31
ACC149,43,2017-02-02 06:47:53
ACC228,11,2017-01-06 15:41:56
ACC381,12,2017-05-25 14:06:11
ACC305,98,2017-05-03 23:14:56
ACC116,44,2017-01-30 21:53:05
ACC166,82,2017-04-13 13:14:43
ACC195,76,2017-04-30 02:27:15
ACC454,8,2017-03-06 20:10:49
ACC122,69,2017-01-15 09:40:04
ACC119,12,2017-04-17 19:13:13
ACC428,82,2017-02-26 13:52:47
ACC311,19,2017-04-20 20:29:34
ACC365,70,2017-03-18 16:34:49
ACC247,44,2017-03-30 05:15:32
ACC225,32,2017-02-13 20:21:14
ACC359,84,2017-02-08 13:14:15
ACC147,74,2017-02-12 12:19:13
ACC361,6,2017-02-05 18:25:27
ACC150,16,2017-03-06 23:37:46
ACC189,93,2017-01-19 04:20:14
ACC255,48,2017-04-02 08:12:41
ACC492,40,2017-02-22 06:50:48
ACC425,97,2017-03-02 04:22:16
ACC256,52,2017-03-21 07:28:55
ACC111,77,2017-05-20 00:06:13
ACC430,3,2017-01-08 02:00:43
ACC325,9,2017-04-26 04:51:09
ACC454,80,2017-01-10 15:50:11
ACC271,38,2017-01-11 04:19:20
ACC257,6,2017-01-29 00:01:54
ACC234,75,2017-01-02 19:32:42
ACC365,24,2017-04-21 20:35:27
ACC121,66,2017-04-30 21:50:28
ACC483,34,2017-03-08 10:46:09
ACC331,67,2017-03-29 03:49:42
ACC116,54,2017-04-09 19:32:37
ACC407,60,2017-04-30 06:50:44
ACC116,63,2017-02-25 05:40:01
ACC349,61,2017-04-24 00:54:25
ACC333,83,2017-05-15 16:29:09
ACC421,77,2017-01-22 06:44:18
ACC236,67,2017-04-20 19:06:44
ACC457,80,2017-01-03 16:59:12
ACC409,68,2017-05-10 11:14:12
ACC175,68,2017-04-15 22:17:17
ACC417,61,2017-01-23 18:20:16
ACC387,96,2017-01-25 03:17:08
ACC188,62,2017-05-14 11:43:06
ACC272,17,2017-05-10 01:04:47
ACC485,56,2017-01-23 01:16:16
ACC194,7,2017-05-02 08:56:38
ACC456,40,2017-05-15 16:50:25
ACC295,55,2017-03-02 10:57:03
ACC315,47,2017-04-18 05:38:09
ACC275,75,2017-01-17 15:21:25
ACC465,5,2017-05-07 23:08:06
ACC415,2,2017-01-09 18:20:53
ACC477,61,2017-02-13 00:55:38
ACC360,80,2017-02-08 19:51:02
ACC417,85,2017-03-30 10:08:33
ACC190,19,2017-01-04 14:32:17
ACC306,18,2017-02-17 19:45:38
ACC304,21,2017-03-19 01:50:22
ACC365,65,2017-02-13 16:15:44
ACC231,63,2017-01-25 11:49:22
ACC235,95,2017-04-27 11:16:23
ACC229,80,2017-01-25 00:49:59
ACC114,37,2017-01-01 12:24:46
ACC323,18,2017-02-10 04:41:54
ACC133,29,2017-01-02 19:29:48
ACC478,67,2017-02-14 05:18:48
ACC132,7,2017-04-06 11:04:32
ACC217,73,2017-04-12 07:39:31
ACC196,58,2017-04-12 17:39:39
ACC411,75,2017-05-09 10:40:57
ACC363,64,2017-03-30 00:53:46
ACC163,72,2017-01-04 06:02:44
ACC333,73,2017-05-30 02:07:50
ACC218,57,2017-02-17 04:52:59
ACC165,94,2017-03-22 21:33:49
ACC413,33,2017-04-19 06:54:55
ACC219,74,2017-01-30 07:00:30
ACC337,46,2017-05-01 16:32:41
ACC486,33,2017-01-04 17:33:49
ACC246,23,2017-01-19 03:55:59
ACC340,6,2017-03-19 19:41:42
ACC141,30,2017-05-23 09:37:06
ACC255,94,2017-02-25 13:26:58
ACC393,48,2017-05-04 03:42:41
ACC194,37,2017-04-03 19:29:56
ACC112,17,2017-01-24 07:46:05
ACC136,24,2017-01-30 11:41:02
ACC401,35,2017-04-04 02:46:00
ACC434,37,2017-04-16 21:33:57
ACC397,8,2017-04-06 09:31:44
ACC395,74,2017-04-16 06:10:16
ACC324,43,2017-01-21 10:20:27
ACC141,25,2017-03-13 09:43:43
ACC186,98,2017-02-25 11:43:25
ACC426,12,2017-02-27 01:33:27
ACC350,95,2017-03-03 20:39:18
ACC385,75,2017-01-23 08:52:17
ACC208,22,2017-01-27 23:02:01
ACC420,10,2017-05-16 17:18:46
ACC379,70,2017-02-20 11:01:14
ACC103,57,2017-03-21 03:07:34
ACC233,38,2017-05-23 00:27:50
ACC391,85,2017-04-01 16:17:43
